month_key,project_id,company_key,client_key,region_key,fx_rate,progress_pct,earned_revenue_pln,invoiced_revenue_pln,cash_received_pln,direct_material_cost_pln,direct_labor_cost_pln,subcontractor_cost_pln,equipment_cost_pln,other_direct_cost_pln,overhead_allocated_pln,fx_gain_loss_pln,total_cost_pln,wip_pln,eac_cost_pln,eac_margin_pct,dso_days,invoice_count,purchase_orders_count,headcount,labor_hours,safety_incidents,claim_risk_score
202407,P005,1,9,4,4.204752668424931,59.261623489918925,61272600.44227338,37424388.18636709,9280920.55262718,16889825.436150108,1421783.0419697452,4930098.340057631,2064022.449563997,1813151.928938444,2199130.408235017,1048.4649985913989,29319060.069913536,72700543.08250535,344702450.6410672,0.0981635771245349,84.46193822302179,56,20,35,5587,0,41.00679819861611
202408,P005,1,9,4,4.154963520284219,65.42446004080641,23555766.967338488,52899134.43950906,22943691.3253547,13368319.717562916,1442575.0619701722,4829295.399485799,2020166.7213444435,1902571.671131498,2206381.9373624786,-68071.49781071224,25701239.011046592,43357175.610334784,350481604.6458209,0.0830437206651432,99.18246546367752,61,27,28,4517,0,65.84396389862252
202409,P005,1,9,4,4.125745625408009,77.99505416872711,48047677.96018408,22590510.11002505,44622672.147416085,8823512.621021098,1584283.8610315616,5402345.047837957,1712573.154059086,1806537.2046268696,2288938.0035410235,-84843.50540508573,21533346.386712503,68814343.46049383,331259129.8420827,0.1333350019820499,87.42471369831988,35,16,45,7575,0,38.025697896347225
202410,P005,1,9,4,4.146175141706791,86.04399549567842,30764889.61956031,44635381.25780089,36210535.27458023,6385556.482932339,1275663.9460041411,4934596.510097002,1492376.097523044,1614383.1467740587,2249565.9197947755,-49915.5236014456,17902226.579523917,54943851.82225323,322937972.140796,0.1551054393014095,99.6361375713252,52,11,33,5213,0,35.76665240610536
202411,P005,1,9,4,4.163854020103348,95.2988372158758,35374115.97410892,28575044.36014702,49538715.50181492,3911176.871096098,1384406.583226017,5662108.654003289,1337004.8744616087,1760892.2930511609,2108652.130970632,-29334.028645950228,16134907.378162855,61742923.43621516,308894849.88451546,0.1918461097493672,102.76507249486816,34,10,29,4535,0,59.68185427337345
202412,P005,1,9,4,4.177755656154724,95.58753427323222,1103466.001587407,31887881.345033348,19850326.560588703,2726145.944308145,989589.2610908968,4760944.699956219,813388.3777354485,1185334.4238702983,2148690.341105218,-15021.36484738142,12609071.683218844,30958508.09276921,320562543.13948244,0.1613202149415454,105.55019734274931,44,8,31,4554,0,37.22652166301715
202501,P005,1,9,4,4.183763523257014,98.21035743816152,10025028.371183189,1075285.2357956746,43277527.6457593,1640858.237158335,863726.0356673561,4014698.7651379225,500508.4110072604,1177104.3737841907,2161803.3590944163,-8761.19284955419,10349937.988999927,39908251.228156745,322360024.1994348,0.1566175100832566,102.19188678499864,5,7,11,1549,0,45.601900031488455
202502,P005,1,9,4,4.233737899941689,98.21035743816152,0.0,10275665.724584011,27432169.793491527,793075.253541452,602607.8541433478,4166909.4661748544,290717.806878686,920060.6724780188,2172695.151203438,11178.308964745773,8957244.513384543,29632585.503572702,331317268.7128193,0.1331828947048384,97.93220599437862,11,3,27,4680,0,41.35659157575398
202503,P005,1,9,4,4.260947193516588,100.0,6840422.067566773,7826996.377932847,29352175.511737,536540.640043672,416045.078404586,2773940.7575428654,163004.1787994229,947883.101132572,2183837.154899829,14315.19931596096,7035566.110138909,28646011.19320661,332517198.9580726,0.130043547136909,102.14153451204028,15,4,47,7164,0,49.79821255964492
202301,P006,1,8,2,1.0,1.5095912665711693,2559642.267977536,2470588.3311397475,0.0,786016.091885932,205225.23268774129,294973.5244516096,27582.17088032657,174201.77619946096,2268395.492275379,0.0,3756394.2883804496,89053.93683778867,158762578.70390046,0.0636714932079353,52.4371901541961,4,4,16,2605,0,16.99345961427101
202302,P006,1,8,2,1.0,3.2655037937558182,2977301.222510213,2831763.918280377,2343223.7870736085,1128286.3251745077,316777.26005512173,469811.3010260305,58803.55806516642,238354.5588776864,2146133.5470708827,0.0,4358166.550269395,234591.2410676237,160521222.90749252,0.0532995988070577,25.059508029481204,7,6,13,1855,0,87.23159358213819
202303,P006,1,8,2,1.0,3.2655037937558182,0.0,0.0,2504320.185152051,1312353.7580477134,427376.647998311,672942.6786161184,99046.58500749296,346764.6400524504,2236742.6272332803,0.0,5095226.936955366,234591.2410676237,165616449.84444788,0.0232496571357027,39.34944246750647,2,7,10,1569,0,65.45392461395717
202304,P006,1,8,2,1.0,3.2655037937558182,0.0,0.0,0.0,2239149.748316872,649542.6872282253,962318.393929756,150059.77849031353,321272.54743582004,2105115.2605048413,0.0,6427458.415905828,234591.2410676237,172043908.2603537,-0.0146573395266369,47.27057778568936,0,8,16,2583,1,62.22109993128733
202305,P006,1,8,2,1.0,11.070537215083634,13234107.728766551,13189554.297320684,0.0,2352769.4568437305,950320.168521588,1428954.209615999,210835.41800964417,573563.6879267272,2158895.9798874506,0.0,7675338.9208051395,279144.6725134924,168092330.8573177,0.0086477402942105,46.84207677043284,9,5,28,4327,0,58.90254846938473
202306,P006,1,8,2,1.0,12.814893247133066,2957706.187699918,2540702.823198113,10852064.701753853,2437169.294926927,1186002.1746216542,1874961.5780130704,316101.6525681981,607908.2787485,2133954.555577373,0.0,8556097.534455722,696148.0370152965,174033835.29743904,-0.0263932626041668,30.22282373486632,4,10,13,2105,1,57.55400863132198
202307,P006,1,8,2,1.0,22.69060121300265,16745115.115204932,13879053.371038456,2367398.47224373,2480713.772154019,1460594.4248163446,2806692.485890245,485615.655212136,650523.254842917,2221076.0030926177,0.0,10105215.596008278,3562209.781181775,169225700.13302818,0.0019635079629304,38.20411943658475,26,7,26,4077,0,92.96315206270346
202308,P006,1,8,2,1.0,29.33435444945534,11265056.95853874,10479423.19518542,11806074.85694786,2987290.0072759376,1671166.974360314,3335152.057784946,543387.026874813,900012.95725814,2149120.9024698883,0.0,11586129.92602404,4347843.544535093,170673122.6245253,-0.0065729050332856,32.93157996817,20,7,33,5772,0,38.09952365437727
202309,P006,1,8,2,1.0,41.75252462614956,21056079.20440764,19542771.415845823,8883864.88246589,2636591.2225303752,1828219.162333764,3519545.232711634,571265.5389633304,871223.8029892994,2273418.504069541,0.0,11700263.463597946,5861151.333096907,163194115.968629,0.0375357709001272,40.9979158170607,26,8,26,4312,0,30.225360459907144
202310,P006,1,8,2,1.0,56.292015868911626,24652962.138813816,22437408.55296729,18223642.96299806,2132860.096259352,2435513.285518807,4388377.674440809,643121.0010715475,923258.6435451512,2106195.593182203,0.0,12629326.294017868,8076704.918943435,152989532.088713,0.0977189882849768,40.135335665657145,32,6,31,4734,0,20.00202729147068
202311,P006,1,8,2,1.0,68.04987610833116,19936466.721981965,18617572.068394363,19987470.16922762,1990715.353962642,2051418.071168039,4508150.281881282,571089.8319416426,984599.4542907936,2109125.4214214133,0.0,12215098.414665814,9395599.572531044,146440722.7128337,0.1363416722590075,31.67141481727377,18,7,40,6570,2,39.32924774235657
202312,P006,1,8,2,1.0,81.11634097038952,22155318.790320408,21070457.33520402,17134153.405679837,1440586.6112722158,2066411.2045021383,5551577.594268561,696751.8239602955,888481.8849169712,2191069.038658904,0.0,12834878.157579085,10480461.02764742,138089872.76067147,0.1855921879030983,43.17331249117552,20,3,49,7532,0,58.09066061091941
202401,P006,1,8,2,1.0,85.21123236060305,6943241.735211593,6299900.061833289,18242032.5501332,998591.5627049564,1794903.601663457,4838756.655376082,510262.7129568328,904597.2204142412,2186946.6452994137,0.0,11234058.398414984,11123802.70102571,142569042.92170453,0.1591755427289883,32.848790815341786,10,3,32,5151,0,42.14191283321667
202402,P006,1,8,2,1.0,91.08891702398792,9966121.582311094,9843349.159268009,5231603.072590413,663831.4728048341,1614197.5534606266,4764456.568559325,351446.3150912492,895817.6365646798,2100039.3952355725,0.0,10389788.941716287,11246575.124068797,143263067.26008463,0.1550824196659977,40.231068595450026,18,1,56,9582,0,48.19215231317102
202403,P006,1,8,2,1.0,93.0511164255881,3327078.420335586,3257171.654473371,8603705.83477021,485373.3066510313,1475377.67993595,4441823.539172702,258405.59376385383,789456.646641513,2102999.073626963,0.0,9553435.839792011,11316481.889931023,149579680.33848575,0.1178291516732094,40.20716913963728,6,2,35,5905,0,78.18028107406208
202404,P006,1,8,2,1.0,98.7036674002418,9584387.984361146,8873218.25836955,2764128.791495442,261242.82116187003,970906.6069465684,4414545.194679453,155437.20906572166,577565.8895319725,2160367.22525168,0.0,8540064.946637265,12027651.6159226,148795358.76265195,0.1224548175948679,46.53350402199687,17,4,43,6507,0,38.15386323382075
202405,P006,1,8,2,1.0,98.73374129549268,50992.884730799735,49226.05800138504,7300434.574073634,158066.52227450273,793933.1339664562,3574620.727363993,106353.65489959404,482999.75010598527,2246777.1704823496,0.0,7362750.9590928815,12029418.442651987,156108500.1516918,0.0793243594437073,51.28778900440083,1,1,22,3165,0,80.32237529033962
202406,P006,1,8,2,1.0,100.0,2147050.909756043,5083554.163851475,45186.026231320255,70878.86603483866,548112.3161324317,2984183.6756989164,60876.86252812052,440801.79453862703,2172954.9740397986,0.0,6277808.488972733,9092915.188556552,160297502.0732911,0.0546190293450107,29.68818323693935,9,2,22,3135,1,84.4939840159934
202309,P007,1,1,4,1.0,3.4367771161368967,7964422.217823187,0.0,0.0,3178545.0310963583,178730.80285903116,441378.2043164207,36302.42097265334,520814.8566808014,682849.5774420879,0.0,5038620.893367353,7964422.217823187,204547587.41143465,0.1173440478790087,27.401202654469667,3,11,20,3334,0,29.602223228747288
202310,P007,1,1,4,1.0,5.437681412924452,4636915.953102473,0.0,0.0,4572528.978355293,273259.3185062298,761034.0651325597,66086.13062976566,832787.5469859994,654427.4606510316,0.0,7160123.500260879,12601338.17092566,207493607.90976825,0.1046314925229086,22.316794232735088,2,15,18,2705,1,50.88308422749859
202311,P007,1,1,4,1.0,7.636311882940992,5095128.5964874495,7541299.145798283,0.0,7052559.869490212,435438.7732499824,993707.7492389804,148945.56679422656,1080255.9668214528,654593.1099020744,0.0,10365501.035496928,10155167.621614829,213232480.90634465,0.0798673265261435,34.544973949261816,15,15,19,3054,0,49.54347374308557
202312,P007,1,1,4,1.0,12.991612857894532,12410428.906717384,4228097.779904948,6716175.561218914,8086130.840919009,786047.7757869109,1837143.8822564555,275369.7475136277,1233084.382644476,660289.0699397975,0.0,12878065.699060278,18337498.74842726,214858378.0800798,0.0728513170190384,37.753043263873394,8,17,10,1467,0,32.83119969995173
202401,P007,1,1,4,1.0,17.160902660366105,9661954.561858052,4842828.292756488,4584803.253197729,9974090.866454432,1056368.5846878423,2377355.245735181,450610.9088661169,1633799.3816150655,686867.6649873982,0.0,16179092.652346034,23156625.017528825,222294061.2733341,0.040765140341674,33.03248478157927,11,27,17,2397,1,11.691814049209675
202402,P007,1,1,4,1.0,30.471473800850767,30846052.839863427,12117082.23959763,5251395.79714429,10258837.247568876,1421597.4132658096,3061286.976963036,577960.6022269902,2187012.9126682044,684950.2629372899,0.0,18191645.415630206,41885595.61779463,212670558.5027737,0.0822921126623123,31.206309720181057,11,25,17,2742,0,40.30156214735158
202403,P007,1,1,4,1.0,39.19848047405354,20224053.95938944,9303852.81890638,12271210.655330786,11946492.027949452,1667720.3121565196,3851222.169080952,708273.6312262797,2587123.738624216,635794.2247788988,0.0,21396626.10381632,52805796.75827768,215911684.96133152,0.0683061273156919,54.94517987505115,8,28,23,3807,0,73.89846901720935
202404,P007,1,1,4,1.0,49.121726664641805,22996231.5746816,28246139.89955649,8704767.147858424,8076690.562779895,1698125.3586960053,5458213.541021212,878178.9141046073,2842635.9006857714,685578.1367715945,0.0,19639422.414059084,47555888.433402784,214985263.7316964,0.0723037848918916,28.573719727549232,25,12,21,3528,0,29.566055627038352
202405,P007,1,1,4,1.0,61.35811241399022,28356724.697210062,19018443.325389605,28078107.16528292,7017092.953016901,1753497.5607055,5272671.762926475,851809.0533012601,2910971.8696055496,673770.455485755,0.0,18479813.65504144,56894169.80522326,208219977.0179228,0.1014970922356063,25.201324860603933,12,11,28,3994,1,10.64614552779416
202406,P007,1,1,4,1.0,74.46488727798368,30373773.277486484,22623320.252978694,18814896.24684157,5539126.071686537,2002789.0016296704,6220496.266128787,735798.4508792352,2828978.48084247,661872.5415763565,0.0,17989060.812743057,64644622.82973103,199308738.2212757,0.139950530206551,29.2368287229364,40,11,21,3674,1,42.10916704088615
202407,P007,1,1,4,1.0,82.78830123007967,19288764.085675538,28433256.125791103,21728093.15841417,3700920.528025615,1560225.970589863,6340104.8606895255,566732.1427950667,2306319.336059138,656203.1765650101,0.0,15130506.014724215,55500130.78961545,197452056.09038684,0.1479624141635561,35.41399392532324,52,6,18,3147,0,37.860158142872166
202408,P007,1,1,4,1.0,89.43324370908107,15399057.235170351,29216985.31188648,26317515.9986426,2394546.7681505745,1595350.2064296538,6765045.839171125,420173.1228048604,2132582.1822988456,655844.8464156595,0.0,13963542.96527072,41682202.71289933,197901723.1289936,0.1460220280992585,20.45890307255884,56,7,53,9059,1,76.19542543373613
202409,P007,1,1,4,1.0,92.60791398714116,7357013.1674019,19933666.37949068,27627929.21018114,1277357.707952604,1161333.3556184114,5308834.418405419,276737.4433939736,1868344.1760006703,645238.9080663661,0.0,10537846.009437444,29105549.500810564,201983215.2450232,0.1284097289011157,21.441071708276525,21,7,29,4498,0,43.11847149330834
202410,P007,1,1,4,1.0,93.6322474116715,2373800.6885819286,14878124.593594952,21120089.731792487,700549.1673038739,753220.6182826018,4508290.44408367,129096.37148173306,1425083.0967347166,670014.3664702054,0.0,8186254.064356802,16601225.59579754,208086273.72862333,0.102074043573003,33.91307136757311,25,4,28,4773,0,34.87802356408133
202411,P007,1,1,4,1.0,100.0,14756694.565369796,10703407.74514653,16128539.027421825,330777.6581181122,549012.9030015554,4109896.406737353,79550.28627861274,1066454.1280827448,664081.2092361187,0.0,6799772.591454498,20654512.41602078,201935893.8270653,0.1286139284800593,30.25555277146866,12,2,24,3671,0,54.77765798402718
202209,P008,1,8,1,1.0,1.5348887819528203,1978474.030944313,1983754.1931340883,0.0,810798.3409951141,96208.34930604418,136838.83118560928,34610.792989631394,51100.436009420686,451051.15424582886,0.0,1580607.9047316485,-5280.162189775612,105508352.91579178,0.1814722621581577,87.01394163802095,5,3,20,2944,0,32.658785914499
202210,P008,1,8,1,1.0,3.311270986917426,2289759.4293982526,2272722.83713039,0.0,1152844.88489786,149580.0984698485,173352.3802318918,66185.43850538164,61902.4732336707,431421.8905016423,0.0,2035287.165840295,11756.430078087376,105604914.14500023,0.1807231456918025,98.28174517644014,5,7,14,2367,0,58.07715649322379
202211,P008,1,8,1,1.0,3.8326101161610087,672006.9497225988,618320.5951526839,0.0,1409115.1955885205,196647.46727926744,250676.8712817084,91385.98296576458,63854.49063877447,420690.1126668112,0.0,2432370.1204208466,65442.78464800306,107468744.82795018,0.1662636543769031,94.95165326921664,6,5,13,2143,0,20.22512504475542
202212,P008,1,8,1,1.0,4.254591686225776,543934.9011646584,500415.5453825876,0.0,1668344.492939411,275577.914729221,360092.0132634295,121498.7207365022,95373.60499400774,433587.7152336278,0.0,2954474.4618962,108962.1404300742,109963180.76334344,0.1469119637575033,89.8469073808647,2,8,17,2868,0,60.56290887599531
202301,P008,1,8,1,1.0,4.331801930233992,99524.1248025641,85700.62027266416,1900154.340170183,2324953.2145596338,407406.2736725604,371582.2559910688,190461.9379684806,116869.45958170456,437638.0344449328,0.0,3848911.17621838,122785.6449599741,113727932.70490909,0.1177052345734658,91.38284821584142,3,9,21,3618,0,33.4115916623864
202302,P008,1,8,1,1.0,6.375588897589483,2634444.58467582,2324110.0052805548,2462774.45752038,2803203.5338436128,389333.0143207865,512391.86798927473,242124.79062599063,118177.52829607442,429397.0821219467,0.0,4494627.817197686,433120.2243552394,115996440.97027524,0.1001062778329727,85.2821285928071,4,4,22,3658,0,13.266799079726642
202303,P008,1,8,1,1.0,12.888389078529457,8395009.578690914,8212208.442374992,538117.2403885361,3087594.9673841298,594513.5321875908,685225.4799832767,330368.79849645967,132095.80480308694,411955.1788172317,0.0,5241753.761671777,615921.3606711607,114165065.72285114,0.1143139817444345,68.79682404662128,15,11,15,2437,0,26.6954136739217
202304,P008,1,8,1,1.0,15.507300460018522,3375780.8504068414,3096364.976806144,486594.0884261407,2542391.4300694503,716129.483096123,804440.3270189668,459996.4800073892,153560.85913888234,422619.01541412267,0.0,5099137.594744935,895337.2342718579,116428856.45720772,0.0967516233383745,89.22238227162707,8,9,17,2637,0,50.94831537842857
202305,P008,1,8,1,1.0,20.12419448720013,5951183.593106419,5689768.137583975,82174.9365957245,3150578.5901286206,808841.069460852,998723.9075851728,532968.1503404488,197428.7738210747,431947.13166380784,0.0,6120487.622999976,1156752.689794302,117563302.73842733,0.0879506542908254,98.67073197021196,8,11,17,2627,0,60.73356084707336
202306,P008,1,8,1,1.0,28.207059086442293,10418825.059685197,10101875.689449737,2206857.379363384,3348358.064198276,982487.0343446706,1266702.6990521848,609901.0507034513,211351.9763824544,432228.5864484612,0.0,6851029.411129497,1473702.06002976,115723322.42242308,0.1022251158297567,86.37315547433593,18,8,19,3257,0,38.71927051805185
